virus_taxid,h2h_prob,zoo_prob,h2h_pseudo,zoo_pseudo,is_labelled,umap_x,umap_y,umap_z
1904491,0.9975,0.9359,1,1,False,3.0762691,1.6890962,4.880599
1904876,0.0711,0.0016,0,0,False,8.059313,3.3044508,4.5429153
1904885,0.8211,0.1658,0,0,False,2.9072247,-2.7359662,5.8007135
1904886,0.0049,0.9993,0,1,False,6.6472793,8.731767,5.545715
1904888,0.2803,0.713,0,0,False,6.811019,9.391835,5.4649467
1904925,0.9895,0.0,1,0,False,6.5293956,3.373969,5.9232597
1905556,0.9702,0.0059,1,0,False,5.171972,3.9302971,6.397529
1905830,0.4069,0.6108,0,0,False,5.599024,8.674098,6.1336236
1906244,0.9792,0.0506,1,0,False,4.4648027,2.9666684,6.708195
1906245,0.9835,0.1422,1,0,False,4.4820786,2.7395818,6.133532
1906317,0.0138,0.9919,0,1,False,9.842819,17.393583,6.429332
1906354,1.0,0.0051,1,0,True,4.02371,8.927958,5.274781
1906355,1.0,0.003,1,0,True,6.1841297,12.241496,6.770381
1906356,1.0,0.0,1,0,True,2.7265985,1.1777712,4.1082067
1906670,0.9735,0.0265,1,0,False,6.52516,5.4599257,5.9657955
1906673,0.023,0.0005,0,0,False,4.617445,6.3307266,5.3194594
1906931,0.2966,0.8935,0,0,False,7.3397226,17.80171,6.7791395
1907210,0.9989,0.0012,1,0,False,6.953484,11.650118,6.1586924
1907767,0.686,0.0162,0,0,False,6.932465,3.2965183,5.570909
1907771,0.1969,0.622,0,0,False,4.7455673,8.288575,6.0806465
1907781,0.9865,0.0074,1,0,False,6.3460097,4.3292065,6.375669
1907782,0.8553,0.0001,0,0,False,5.14517,3.7770522,6.5365124
1907783,0.0022,0.9992,0,1,False,5.864152,8.435086,5.4590335
1907784,0.9877,0.0,1,0,False,6.1176424,4.281881,6.6051555
1907787,0.8336,0.809,0,0,False,5.6897707,1.9055393,3.8063226
1908380,0.9847,0.0153,1,0,False,7.008011,5.853244,5.4757214
1908804,0.9936,0.0,1,0,False,6.0999975,3.137178,6.515855
1908805,1.0,0.0005,1,0,False,2.5034351,1.508567,4.0131717
1909400,0.0085,0.0,0,0,False,3.2117002,1.9289492,4.019699
1911102,0.9986,0.0,1,0,False,5.074105,3.194535,6.845819
1911438,0.9999,0.4176,1,0,False,3.0334566,1.8931848,5.186246
1911439,0.9567,0.6663,1,0,False,3.6765587,2.3137202,5.938737
1911442,0.9918,0.7975,1,0,False,3.8286557,2.7254467,6.217324
1911555,0.9864,0.0,1,0,False,6.190633,3.9377248,6.1483083
1912147,0.0221,0.0005,0,0,False,6.1852903,5.269755,5.1652775
1912234,0.9953,0.0203,1,0,False,4.545505,2.5799983,6.415067
1912318,0.9993,0.0002,1,0,False,5.4747,2.759361,6.2666383
1912319,0.3322,0.5567,0,0,False,6.170792,2.805006,6.677997
1912320,0.9991,0.0004,1,0,False,4.905354,3.12795,5.973999
1912321,0.8236,0.1767,0,0,False,5.882681,3.1191456,5.701962
1912492,0.998,0.0036,1,0,False,4.1027775,2.2405853,5.594341
1912598,0.9986,0.0012,1,0,False,4.816048,2.7280433,6.4222984
1912759,0.9978,0.0,1,0,False,5.931283,3.5602796,6.4116087
1912975,0.1697,0.997,0,1,False,9.709183,5.92551,3.9426055
1912978,0.0,0.0,0,0,False,14.439689,3.738365,4.725665
1913024,0.7922,0.6159,0,0,False,3.5240593,2.1858747,5.1808095
1913034,0.1052,0.981,0,1,False,9.252769,6.9789286,4.7705503
1913035,0.0,0.0,0,0,False,14.041842,3.7635872,4.6127167
1913038,0.0,0.0,0,0,False,24.644861,8.458966,7.707001
1913044,0.0,0.0,0,0,False,18.116888,-2.8810728,2.498081
1913047,0.9976,0.0001,1,0,False,5.9529943,3.6401622,6.548425
1913048,0.9957,0.0003,1,0,False,5.1086664,3.3705742,6.087702
1913049,0.3052,0.6765,0,0,False,1.1911888,0.25987318,3.4567466
1913081,0.9967,0.5474,1,0,False,3.5618622,1.5114094,4.3449774
1913082,0.9764,0.9576,1,1,False,2.960701,1.9334093,5.0996013
1913083,0.9836,0.2186,1,0,False,3.6750708,2.2546937,5.838047
1913109,0.9732,0.7096,1,0,False,3.5229428,2.6354203,5.4721417
1913112,0.9876,0.157,1,0,False,3.8801053,2.7243838,6.164326
1913114,0.014,0.9968,0,1,False,5.942019,7.9779215,5.7294807
1913118,0.0,0.0,0,0,False,26.37963,7.658847,7.589595
1913124,0.0055,0.999,0,1,False,6.4426875,8.690751,5.1008983
1913125,0.9989,0.0,1,0,False,4.8776875,3.189222,6.511867
1913446,0.8462,0.8451,0,0,False,3.1817024,1.9339418,5.2898564
1913570,0.9724,0.0018,1,0,False,7.111723,3.3853734,5.370487
1913572,0.9987,0.0043,1,0,False,3.250778,1.9623828,5.4531245
1913574,0.0924,0.9918,0,1,False,7.031852,9.106155,5.1890073
1913575,0.9972,0.0021,1,0,False,5.3363056,2.2619002,5.968294
1913581,0.9971,0.9337,1,1,False,2.813915,1.5818942,4.3825088
1913591,0.2927,0.9444,0,1,False,7.7820263,9.434246,5.4704194
1914415,0.9999,0.0,1,0,True,6.0263605,3.2368295,5.289499
1914442,0.9974,0.0006,1,0,False,5.960894,3.4485414,6.144214
1914568,0.9974,0.0131,1,0,False,4.288366,2.9796503,6.447943
1914788,0.999,0.0,1,0,False,6.3302474,3.2325587,5.967148
1916099,0.4047,0.6057,0,0,False,6.788419,2.9173772,5.1755886
1916101,0.9724,0.0276,1,0,False,4.725828,2.7826715,5.6835675
1916107,0.9921,0.4456,1,0,False,3.7244413,2.5410926,6.0506144
1916111,0.9696,0.3157,1,0,False,3.533419,2.7493503,6.0827703
1916120,0.0,0.0,0,0,False,10.802304,8.821437,5.419007
1916123,0.9921,0.0018,1,0,False,7.1797705,4.54104,5.953333
1916124,0.2718,0.9886,0,1,False,9.284346,5.9959207,4.664746
1916125,0.9917,0.0036,1,0,False,7.2763915,3.876292,5.706312
1916126,0.9893,0.0042,1,0,False,6.9380817,4.199446,5.99253
1916127,0.9976,0.0039,1,0,False,3.6145768,1.8986535,5.0913925
1916154,1.0,0.0,1,0,False,3.575159,-0.3553659,5.228194
1916178,0.9993,0.003,1,0,False,3.217803,1.4249429,4.372855
1916186,0.8521,0.1479,0,0,False,3.7101023,1.5031188,6.0806417
1916190,0.8485,0.1515,0,0,False,3.7189543,1.4769424,6.1288786
1916192,0.9999,0.0001,1,0,False,3.6829982,-0.36170322,5.146877
1916193,0.9999,0.0001,1,0,False,3.5563211,-0.2530637,5.1783557
1916201,0.9999,0.0001,1,0,False,3.6446772,-0.3550392,5.3005123
1916202,0.8613,0.1386,0,0,False,3.9293802,1.459484,6.075775
1916234,0.5148,0.8741,0,0,False,6.2702613,9.207028,5.875766
1916414,0.9998,0.0013,1,0,False,3.9926472,2.049543,5.839285
1916647,0.9994,0.001,1,0,False,4.0219483,2.050643,5.2261224
1916650,0.998,0.0035,1,0,False,3.7520075,2.3888497,5.9828467
1916701,1.0,0.6901,1,0,False,6.942832,12.442018,6.396145
1917013,0.0425,0.9958,0,1,False,5.776017,9.131876,5.8481994
1917071,0.945,0.0779,1,0,False,5.4537725,15.679723,7.8139715
1917080,0.1546,0.8454,0,0,False,5.2417455,3.7407923,5.763021
1917232,0.9978,0.0025,1,0,False,3.9355414,2.4845037,6.1581182
1918014,0.993,0.0001,1,0,False,5.902389,3.9961703,6.390054
1919062,0.993,0.0068,1,0,False,6.750343,4.649704,6.12038
1919071,0.9948,0.1054,1,0,False,3.177418,1.8098458,5.187995
1919083,0.4258,0.8313,0,0,False,8.922553,5.825857,4.881624
1919247,0.3699,0.6722,0,0,False,8.562515,12.970305,6.82161
1920294,0.9528,0.1408,1,0,False,6.0875072,2.2761006,2.346158
1920305,0.3711,0.9588,0,1,False,9.173531,5.4844265,4.775969
1920308,0.5705,0.9964,0,1,False,8.913092,5.1656265,4.6900535
1920310,0.5994,0.9968,0,1,False,9.01397,4.9202933,4.6527586
1920311,0.0997,0.9597,0,1,False,12.13493,3.1029305,3.7905674
1920312,0.0934,0.9773,0,1,False,11.79716,3.505496,4.0218024
1920379,0.9985,0.0118,1,0,False,3.4908392,2.067203,5.837054
1920698,0.9274,0.0725,1,0,False,5.1419945,3.0879316,6.582294
1920748,0.0188,0.8847,0,0,False,7.302117,10.865371,6.4673114
1920988,0.0416,0.9925,0,1,False,5.6210675,9.095309,5.648872
1920989,0.9955,0.0077,1,0,False,3.9023561,2.5863452,6.518792
1921825,0.9805,0.0196,1,0,False,4.4191136,2.3369484,5.84255
1922325,0.0066,0.9976,0,1,False,5.945445,8.431394,5.223636
1923889,0.9896,0.0098,1,0,False,5.8342714,2.9925022,5.7593646
1925019,0.9982,0.0019,1,0,False,3.7299194,2.2248883,5.8672786
1926594,0.9986,0.0015,1,0,False,3.1351724,1.8955454,4.9139047
1926633,0.9773,0.0221,1,0,False,5.809682,3.994669,6.864703
1926644,0.9837,0.0155,1,0,False,6.316321,3.7720306,6.618434
1927013,0.9922,0.0044,1,0,False,6.8512383,3.991655,6.347002
1927014,0.988,0.012,1,0,False,6.075122,3.1260405,6.409825
1927017,0.9287,0.0785,1,0,False,8.291026,6.549065,4.745261
1927020,0.4293,0.4285,0,0,False,9.053039,2.817392,4.5572953
1927024,0.0,0.0,0,0,False,10.849923,8.868249,5.433929
1928005,0.2907,0.5209,0,0,False,8.025997,12.129007,7.0043736
1928621,0.0,0.0,0,0,False,7.694556,3.8348155,3.9082277
1929150,0.8987,0.1682,0,0,False,5.8152833,15.367153,7.592594
1929963,0.972,0.0279,1,0,False,7.3093343,3.102293,5.414835
1930269,0.992,0.0056,1,0,False,6.212826,4.161717,6.6689553
1930298,0.9844,0.0156,1,0,False,5.643454,3.5004485,6.2443376
1930302,0.0025,0.999,0,1,False,6.2424765,9.040254,5.7755637
1930507,0.9957,0.005,1,0,False,3.9724414,3.0940323,6.5665574
1930508,0.9574,0.0426,1,0,False,6.3922033,5.996586,6.1705866
1930509,0.9859,0.0141,1,0,False,6.281186,3.5995426,6.2595367
1930510,0.9994,0.0023,1,0,False,2.99919,1.7699345,5.2048297
1930825,0.9962,0.0003,1,0,False,6.4907165,3.8746188,5.9511023
1930920,0.9829,0.0171,1,0,False,4.5480256,2.1085837,5.266489
1930921,0.9347,0.0653,1,0,False,5.487942,2.6560643,5.9393163
1931356,0.4431,0.3218,0,0,False,5.5002522,8.188822,5.7635736
1931369,0.9883,0.0117,1,0,False,4.1674786,2.362588,6.167522
1931370,0.0189,0.993,0,1,False,5.274276,9.35715,6.171481
1931371,0.0131,0.994,0,1,False,6.1668143,9.516092,6.1538305
1931407,0.9984,0.0017,1,0,False,3.501802,1.960835,5.448788
1932006,0.9939,0.0065,1,0,False,4.670405,3.1438975,5.9787674
1932007,0.0642,0.9945,0,1,False,5.054224,1.5054817,2.816613
1932118,0.9591,0.0407,1,0,False,7.125185,3.4708965,6.031434
1932361,0.0,0.0,0,0,False,-0.64570934,2.8860128,5.9734626
1932362,0.0,0.0,0,0,False,-0.6443571,2.9002037,5.9441423
1932713,0.9871,0.0124,1,0,False,7.239155,3.6239417,5.629877
1932881,0.9957,0.0042,1,0,False,2.5802107,0.59204876,4.195438
1932882,0.9951,0.0049,1,0,False,6.20247,3.0368838,6.612159
1932883,0.9913,0.2006,1,0,False,3.9876924,2.7885747,6.1008873
1932885,0.0,0.0,0,0,False,5.360892,1.1746233,3.0164776
1932886,0.0,0.0,0,0,False,5.4023695,1.052174,2.7660048
1932889,0.9885,0.0117,1,0,False,3.3324974,1.8754723,5.356639
1932890,0.9987,0.0013,1,0,False,3.395462,2.067788,5.3257213
1932892,0.9931,0.0069,1,0,False,7.3115807,3.9718535,5.823106
1932893,0.0868,0.9234,0,1,False,5.1526012,8.224631,5.541723
1932895,0.0,0.0,0,0,False,24.61497,8.482146,7.80591
1932931,0.9995,0.0049,1,0,False,2.8693595,1.689327,4.255681
1933063,0.9995,0.0004,1,0,False,3.1027794,1.9381939,5.0445795
1933107,0.9922,0.0078,1,0,False,4.757521,1.9477445,5.026605
1933108,0.9785,0.0215,1,0,False,4.3937263,2.9617016,6.642352
1933110,0.0239,0.9761,0,1,False,5.9503636,4.1453876,6.382912
1933111,0.2084,0.7916,0,0,False,4.8293805,3.3531978,6.239427
1933113,0.9865,0.1909,1,0,False,6.5605874,5.8198147,5.7373223
1933114,0.5718,0.0092,0,0,False,7.2298355,2.8906326,4.514537
1933115,0.9845,0.0155,1,0,False,6.902137,3.5187328,5.922468
1933180,0.0001,0.9771,0,1,True,3.0817695,7.1965656,6.3183722
1933190,0.1198,0.8886,0,0,True,1.6605331,-3.98349,5.4525366
1933412,0.9995,0.0004,1,0,False,3.425281,1.8591441,5.8614864
1933773,0.7067,0.0045,0,0,False,6.577161,3.6227612,6.2227345
1933774,0.952,0.048,1,0,False,4.33209,3.2684133,5.9646916
1934322,0.9847,0.0153,1,0,False,5.894018,3.1604745,6.5104504
1934428,0.9994,0.0005,1,0,False,3.2653112,1.8061141,5.9777217
1938392,0.992,0.008,1,0,False,7.252582,4.437408,5.3738556
1938577,0.9635,0.0365,1,0,False,5.095522,2.650081,6.3034005
1940252,0.6473,0.3267,0,0,False,2.0680916,1.3035855,2.7186518
1940554,0.9527,0.0473,1,0,False,4.2849154,2.856587,6.632147
1940555,0.8284,0.7405,0,0,False,8.9113865,14.233286,6.7349935
1940570,0.3709,0.8,0,0,False,5.9767127,8.488365,5.946715
1941233,0.8693,0.5377,0,0,False,7.494924,5.495941,5.2750716
1941234,0.9929,0.0071,1,0,False,6.5813956,3.0833797,6.340061
1941237,0.9954,0.0046,1,0,False,6.491506,3.422736,5.9395003
1941239,0.992,0.008,1,0,False,6.6426525,3.3857129,6.4388895
1941435,0.908,0.092,1,0,False,5.29082,2.672946,5.898567
1941436,0.54,0.46,0,0,False,5.2280717,2.9644463,6.4905286
1941437,0.7119,0.998,0,1,False,6.1313157,2.1735544,3.3772938
1945560,0.122,0.2922,0,0,False,4.558324,8.325125,6.136239
1945561,0.9819,0.0181,1,0,False,4.3082767,2.5639877,6.405492
1945562,0.9988,0.0011,1,0,False,3.9894135,2.4978864,6.4741583
1950126,0.2712,0.7804,0,0,False,6.6965904,7.8914323,5.343759
1954248,0.0,1.0,0,1,False,7.104041,2.2054925,3.763192
1955054,0.0017,0.999,0,1,False,11.307881,19.609407,6.4599204
1955137,0.9565,0.9135,1,1,False,7.100194,7.7616453,5.397849
1955157,0.8016,0.9453,0,1,False,6.853769,6.637778,4.9945607
1955166,0.009,0.0001,0,0,False,6.0374823,2.7528367,4.2990975
1955201,0.4119,0.5079,0,0,False,5.6988263,8.653442,6.2858996
1955558,0.9854,0.0145,1,0,False,4.0538993,1.9376891,6.109261
1955730,0.9843,0.0156,1,0,False,6.9591756,3.4981046,5.5830584
1958907,0.9999,0.0004,1,0,False,2.875795,1.3855659,4.681197
1958913,0.4891,0.5044,0,0,False,6.841924,2.5000105,3.8600583
1958914,0.8637,0.1363,0,0,False,5.0535107,2.7711349,6.319188
1958917,0.8277,0.1723,0,0,False,4.9293756,2.6802235,5.499368
1958919,0.87,0.13,0,0,False,5.0153985,2.66194,5.5890765
1958922,0.9923,0.0067,1,0,False,2.9992278,1.2769281,3.3400247
1958956,0.1486,0.8515,0,0,False,6.3739934,2.599811,3.0900795
1958957,0.9929,0.007,1,0,False,3.919809,2.415474,6.013509
1958964,0.2979,0.904,0,1,False,6.1786346,8.247573,5.681972
1958965,0.6915,0.3264,0,0,False,10.790148,3.0821297,3.258088
1959744,0.9908,0.0092,1,0,False,6.2153344,3.8099983,6.393828
1959842,0.0774,0.5178,0,0,False,7.300884,9.974819,5.5632887
1959843,0.9986,0.0014,1,0,False,3.088244,2.094327,5.5318003
1959844,0.8629,0.1371,0,0,False,4.8402343,2.4602752,6.6888795
1959845,0.9956,0.0044,1,0,False,3.6180053,1.7042749,5.735557
1959848,0.9987,0.0014,1,0,False,3.1051624,1.8198062,5.03459
1960046,0.9998,0.0002,1,0,True,5.372565,3.1137733,6.5365644
1960252,0.6464,0.3273,0,0,False,1.9347842,1.2192733,2.6720154
1960253,0.9122,0.5653,1,0,False,5.7135873,6.1894693,5.968886
1960254,0.3992,0.718,0,0,False,6.568268,9.937903,6.513745
1960255,0.4475,0.4769,0,0,False,5.6144505,8.305531,5.6760373
1960657,0.5193,0.4807,0,0,False,5.72654,2.9143288,6.5394974
1960658,0.9893,0.0106,1,0,False,3.8579748,1.6927053,5.8057594
1960887,0.9744,0.0256,1,0,False,5.9702716,3.608642,6.635296
1961072,0.9681,0.0238,1,0,False,3.2491887,1.7742115,4.1701765
1961665,0.9718,0.0281,1,0,False,3.456032,1.6520367,5.199492
1961666,0.9921,0.0079,1,0,False,6.7175403,3.8048725,6.551775
1961678,0.9999,0.0,1,0,True,2.744202,1.532812,4.33036
1961679,0.9861,0.0139,1,0,True,4.9909334,4.1246505,6.351928
1961680,1.0,0.0,1,0,True,3.2863834,2.2605865,6.0343094
1961681,1.0,0.0,1,0,True,3.010695,1.7579824,4.6851773
1961682,0.993,0.007,1,0,True,3.5375152,2.6295366,5.8848605
1961683,0.998,0.0019,1,0,True,3.4660194,1.9197576,5.5123806
1961783,1.0,0.0,1,0,True,3.1016133,1.7508087,4.7951117
1961914,0.7568,0.2432,0,0,False,5.6870728,2.6950345,6.4851995
1961924,0.9936,0.0064,1,0,True,4.571169,2.803888,6.812978
1962501,1.0,0.0,1,0,False,5.690174,3.1594925,4.77377
1962671,0.9867,0.0133,1,0,False,4.127557,1.9510268,5.7627373
1962679,0.9405,0.0595,1,0,False,8.057367,4.171466,5.0742126
1963247,0.9984,0.0027,1,0,False,7.290141,7.7646813,5.129794
1963256,0.4194,0.5805,0,0,False,5.3179774,3.3017468,6.0609984
1963260,0.9781,0.0219,1,0,False,4.265529,2.9733472,6.5687027
1964370,0.0172,0.9938,0,1,False,6.2864857,9.466742,5.376669
1964372,0.3753,0.4433,0,0,False,8.385021,12.834652,6.7205667
1964565,0.8793,0.149,0,0,False,7.9508157,6.356029,5.014373
1964806,0.4238,0.5761,0,0,False,5.129735,2.9952228,6.3058777
1965018,1.0,0.0,1,0,True,-0.16819696,-1.8747845,5.5602345
1965063,0.9567,0.0433,1,0,False,7.079999,3.4282804,5.5538006
1965064,0.9476,0.0524,1,0,False,6.9615235,2.9963768,6.0600224
1965067,0.6847,0.7068,0,0,False,7.560182,19.28607,7.0593085
1965068,0.9386,0.0614,1,0,False,7.1881075,4.20151,5.937508
1965089,0.0911,0.9308,0,1,True,7.7984056,19.72275,7.3752265
1965225,0.702,0.298,0,0,False,5.6872554,3.454302,6.330121
1965238,0.9735,0.0261,1,0,False,3.9206986,2.2009757,6.3478494
1965306,0.9847,0.0142,1,0,False,3.2444997,1.5484079,4.9405384
1965354,0.9249,0.0751,1,0,False,6.423514,3.7638376,6.5816946
1965355,1.0,0.9997,1,1,False,5.7429395,2.8711505,3.145163
1965361,0.3985,0.6013,0,0,False,4.381561,2.240066,5.946451
1965363,0.9861,0.0001,1,0,False,3.1754296,2.1116464,4.7214785
1965367,0.4629,0.5252,0,0,False,4.128124,1.2692332,3.6408815
1965368,0.0886,0.9786,0,1,False,11.363946,3.6987696,4.493688
1965370,1.0,0.0,1,0,False,3.760004,1.5532864,4.179188
1965374,0.9771,0.0219,1,0,False,3.7365296,1.8342783,5.709856
1965454,0.8819,0.1167,0,0,False,3.8874004,2.0519743,5.645867
1965465,0.0384,0.8912,0,0,False,5.1165857,3.264974,6.40325
1965467,0.9993,0.0001,1,0,False,3.2469053,1.6090112,4.54934
1965472,0.9994,0.0001,1,0,False,3.2306576,1.2783267,4.596071
1965474,0.982,0.0161,1,0,False,3.6905391,1.7394338,5.1307817
1965478,0.9996,0.0002,1,0,False,3.6091368,1.7146424,5.043138
1965482,0.931,0.0003,1,0,False,3.1141772,1.1011432,3.6704125
1965484,0.7319,0.2665,0,0,False,4.1314335,2.5350988,6.114647
1965485,0.9557,0.0437,1,0,False,3.6506543,1.9959674,5.8195906
1965489,0.9161,0.0829,1,0,False,3.7766001,2.09516,6.1732116
1965490,0.999,0.0,1,0,False,2.7808862,0.29580435,4.095324
1967296,0.9412,0.0425,1,0,False,3.90081,1.8258852,5.495114
1967472,0.9147,0.0853,1,0,False,6.9958916,3.6395264,6.051508
1967841,0.7068,0.2932,0,0,False,5.0328164,2.3567057,6.2278786
1968861,1.0,0.2306,1,0,False,9.376259,15.498281,2.8725693
1969351,0.7084,0.2915,0,0,False,6.0078635,2.7160022,6.5376945
1969397,0.9566,0.0434,1,0,False,6.2191057,4.030061,6.855031
1969736,0.9967,0.0004,1,0,False,3.0896292,1.3671257,4.908777
1969830,0.1934,0.9898,0,1,False,7.3288693,8.915054,5.178821
1969841,0.0923,0.8332,0,0,False,4.8747053,8.477401,6.3704944
1970374,0.5663,0.4295,0,0,False,4.586988,2.2745311,6.53313
1970776,0.9983,0.0017,1,0,False,5.1501384,2.6915276,6.010748
1970795,0.7346,0.2654,0,0,False,7.049052,3.2371454,5.932681
1970797,0.9019,0.0981,1,0,False,6.5425234,3.1763325,6.4665465
1970798,0.0,0.0,0,0,False,11.586756,0.56297916,2.6812913
1970800,0.8156,0.1844,0,0,False,7.8704925,3.3300056,5.488699
1971410,0.9441,0.0433,1,0,False,3.5455809,1.6275609,5.5036016
1971411,0.0,0.0,0,0,False,2.930666,-0.28053463,2.939837
1971412,0.0,0.0,0,0,False,2.8901408,-0.24758877,2.873169
1971414,0.0,0.0,0,0,False,3.018987,0.041256,3.3428698
1971415,0.3916,0.6006,0,0,False,2.403796,-1.093333,0.11877568
1971416,0.0,0.0,0,0,False,1.9568843,-1.4658835,-0.89012307
1971417,0.9445,0.0,1,0,False,3.8579288,1.5158811,4.197252
1971418,0.0,0.0,0,0,False,2.1492052,-1.3811018,-0.67623717
1971419,1.0,0.0,1,0,False,3.5016296,-1.0125674,1.4579718
1971421,1.0,0.0,1,0,False,3.420677,-1.1139185,1.3402816
1971422,0.0,0.0,0,0,False,1.9522288,-1.473571,-0.91595376
1971423,0.0,0.0,0,0,False,1.8936498,-1.5265895,-0.93367434
1971424,1.0,0.0,1,0,False,3.3991997,-1.0950754,1.3674006
1971425,1.0,0.0,1,0,False,3.3651197,-1.0580556,1.3833157
1971426,0.0,0.0,0,0,False,1.9449323,-1.4251237,-0.8755911
1971427,0.0,0.0,0,0,False,2.7229414,-0.4191057,2.6168847
1971429,0.6779,0.3211,0,0,False,3.5824115,1.6602744,5.528909
1971430,0.8259,0.1032,0,0,False,3.8717964,1.7741562,5.207819
1971431,0.6592,0.319,0,0,False,2.9962723,1.5474104,5.2986917
1971432,0.9176,0.0528,1,0,False,3.948911,2.5595784,6.2948437
1971433,0.0,0.0,0,0,False,2.0852425,-1.4066112,-0.76169544
1971434,0.0,0.0,0,0,False,2.0676713,-1.3822479,-0.746339
1971435,0.0,0.0,0,0,False,2.120748,-1.4237326,-0.70558935
1971436,0.0,0.0,0,0,False,2.6933234,-0.2876963,2.6903365
1971437,0.0,0.0,0,0,False,2.8716948,-0.33714986,2.7903535
1971438,0.0,0.0,0,0,False,2.7246692,-0.44017497,2.8119595
1971439,0.0,0.0,0,0,False,2.726127,-0.35972255,2.7460914
1971440,0.0,0.0,0,0,False,2.8248076,-0.49835584,2.6956165
1971443,0.5721,0.4262,0,0,False,4.390576,2.0369377,6.1834164
1971445,0.0,0.0,0,0,False,2.8120682,-0.43178707,2.7715971
1971446,0.5068,0.4913,0,0,False,4.491843,2.238816,6.0017915
1971447,0.0,0.0,0,0,False,2.0817084,-1.4158303,-0.7500951
1971448,0.0,0.0,0,0,False,1.9830508,-1.3973598,-0.83657086
1971449,0.0,0.0,0,0,False,2.1251228,-1.4185197,-0.72274715
1972564,0.5706,0.4293,0,0,False,5.0925493,2.5056744,6.6417427
1972567,0.5924,0.4075,0,0,False,5.2960243,2.215373,6.5607376
1972568,0.0126,0.9873,0,1,True,5.4191995,3.4221272,6.709198
1972569,0.3881,0.2463,0,0,False,5.0747013,2.7446473,6.5905013
1972570,0.7219,0.2615,0,0,False,4.2502704,2.2347827,6.059871
1972574,0.0046,0.9889,0,1,True,5.5145626,8.80719,5.9002585
1972575,0.0104,0.9896,0,1,True,5.3234673,2.7373042,6.4089937
1972576,0.0049,0.9951,0,1,True,5.210987,3.072346,6.2926087
1972577,0.1221,0.9115,0,1,True,8.239789,19.217043,7.5403547
1972578,0.0062,0.9938,0,1,True,3.494915,1.4989636,5.373621
1972579,0.0005,0.9934,0,1,True,7.0099535,10.408094,6.866142
1972587,0.0029,0.9764,0,1,True,4.3668814,7.8313117,6.6346107
1972623,0.3987,0.6006,0,0,False,4.0967264,2.213236,5.6845355
1972626,1.0,0.0,1,0,False,3.481546,1.4199784,4.9331155
1972683,0.247,0.7157,0,0,False,3.6867347,1.8128277,6.249172
1972684,0.933,0.008,1,0,False,2.7670972,1.2548337,4.5946193
1972700,0.0538,0.0218,0,0,False,4.3614454,2.877283,6.1542273
1972716,0.0147,0.8624,0,0,False,7.1045036,10.119951,6.5480914
1972755,0.9872,0.0502,1,0,True,8.709246,18.87049,7.583557
1972994,0.435,0.598,0,0,False,6.5978236,9.748421,6.5554643
1972995,0.3451,0.6545,0,0,False,5.252881,2.3350348,6.3750424
1973265,0.05,0.815,0,0,False,6.966482,9.874409,6.3711433
1973454,0.1554,0.8411,0,0,False,4.3530183,1.7162274,6.137168
1975614,0.9549,0.045,1,0,False,6.796685,3.110246,5.867028
1977402,0.5124,0.479,0,0,False,5.3426228,2.4158788,4.7689815
1977403,0.28,0.6919,0,0,False,3.3802438,1.6956333,5.7013664
1978413,0.7363,0.2079,0,0,False,3.1539834,1.5289487,5.682464
1978540,0.0001,0.0,0,0,True,4.0218196,2.1034164,6.4135256
1978920,0.4455,0.4302,0,0,False,5.163577,7.739049,5.863225
1978922,0.9223,0.0777,1,0,False,5.8448563,3.0841122,6.5090985
1979540,0.7906,0.281,0,0,False,8.232981,5.9730496,5.1135025
1979541,0.2892,0.8399,0,0,False,5.435625,8.463141,5.8037624
1980139,0.9493,0.0507,1,0,False,9.447657,3.7210553,4.3793726
1980140,0.9238,0.0762,1,0,False,7.4096503,3.4997332,5.8306136
1980426,0.0024,0.8549,0,0,False,3.1698508,7.2601013,6.338782
1980430,0.0026,0.8553,0,0,False,3.1402674,7.3414936,6.368882
1980431,0.9319,0.0003,1,0,False,2.6959662,1.3406304,4.0388603
1980433,0.293,0.7715,0,0,False,8.478754,16.193623,6.7764993
1980456,0.9135,1.0,1,1,True,4.65623,9.06611,7.8166304
1980633,0.9336,0.0004,1,0,False,3.0974598,1.3232428,4.272832
1980915,0.262,0.7143,0,0,False,8.42736,12.564831,6.5938497
1980924,1.0,0.0014,1,0,False,7.5204477,6.089622,5.3438816
1980986,0.872,0.0651,0,0,False,8.20484,5.4847016,4.574923
1981499,0.2609,0.7461,0,0,False,3.5639677,1.3039979,3.1894233
1981500,0.4814,0.5065,0,0,False,4.181204,1.5337757,4.14863
1981916,0.2261,0.7732,0,0,False,4.7039647,2.050746,6.4577374
1981931,0.9948,0.0006,1,0,False,3.2628865,1.4044997,4.5516214
1982658,0.997,0.0004,1,0,False,3.1475475,1.3406066,4.310292
1982660,0.1547,0.845,0,0,False,5.230519,2.950938,6.5584116
1982742,0.9939,0.0061,1,0,True,5.0796537,2.286041,6.125927
1983409,0.7875,0.0457,0,0,False,3.236084,1.2881432,4.850719
1983413,0.0088,0.0,0,0,False,2.7010207,0.87151825,4.0977907
1983447,0.1673,0.9068,0,1,False,11.363963,3.3670335,3.474215
1983461,0.9448,0.0034,1,0,False,3.458693,1.4320749,4.504505
1983463,0.0,0.0,0,0,False,4.7510266,2.078494,5.101034
