virus_taxid,virus_family,true_label,predicted_prob,predicted_label,correct,error_type
3052518,Nairoviridae,1,0.8484,1,True,correct
3052523,Nairoviridae,1,0.8442,1,True,correct
3052525,Nairoviridae,1,0.7257,1,True,correct
3052561,Paramyxoviridae,1,0.5626,1,True,correct
3052599,Paramyxoviridae,1,0.8607,1,True,correct
3052600,Paramyxoviridae,1,0.789,1,True,correct
3052602,Paramyxoviridae,1,0.5354,1,True,correct
3052637,Phenuiviridae,1,0.8856,1,True,correct
3052640,Phenuiviridae,0,0.3811,0,True,correct
3052641,Phenuiviridae,0,0.7564,1,False,false_positive
3052647,Phenuiviridae,0,0.3981,0,True,correct
3052660,Phenuiviridae,0,0.6283,1,False,false_positive
3052665,Phenuiviridae,0,0.7653,1,False,false_positive
3052676,Phenuiviridae,1,0.8338,1,True,correct
3052684,Phenuiviridae,1,0.6442,1,True,correct
3052686,Phenuiviridae,1,0.8979,1,True,correct
3052789,Hantaviridae,1,0.7092,1,True,correct
3052801,Phenuiviridae,1,0.8776,1,True,correct
3052811,Phenuiviridae,1,0.9034,1,True,correct
