virus_taxid,virus_family,true_label,predicted_prob,predicted_label,correct,error_type
3052523,Nairoviridae,0,0.1194,0,True,correct
3052525,Nairoviridae,0,0.2824,0,True,correct
3052561,Paramyxoviridae,0,0.4496,0,True,correct
3052599,Paramyxoviridae,0,0.1898,0,True,correct
3052600,Paramyxoviridae,0,0.2027,0,True,correct
3052602,Paramyxoviridae,0,0.3604,0,True,correct
3052637,Phenuiviridae,0,0.2002,0,True,correct
3052640,Phenuiviridae,0,0.2038,0,True,correct
3052641,Phenuiviridae,0,0.0934,0,True,correct
3052647,Phenuiviridae,0,0.3275,0,True,correct
3052660,Phenuiviridae,0,0.1907,0,True,correct
3052665,Phenuiviridae,0,0.1188,0,True,correct
3052676,Phenuiviridae,0,0.4796,0,True,correct
3052684,Phenuiviridae,0,0.1455,0,True,correct
3052686,Phenuiviridae,0,0.1198,0,True,correct
3052789,Hantaviridae,0,0.199,0,True,correct
3052801,Phenuiviridae,0,0.0927,0,True,correct
3052811,Phenuiviridae,0,0.0866,0,True,correct
