virus_taxid,virus_family,true_label,predicted_prob,predicted_label,correct,error_type
3052523,Nairoviridae,1,0.8528,1,True,correct
3052525,Nairoviridae,1,0.5689,1,True,correct
3052561,Paramyxoviridae,1,0.5676,1,True,correct
3052599,Paramyxoviridae,1,0.8655,1,True,correct
3052600,Paramyxoviridae,1,0.8255,1,True,correct
3052602,Paramyxoviridae,1,0.5243,1,True,correct
3052637,Phenuiviridae,1,0.8557,1,True,correct
3052640,Phenuiviridae,0,0.5101,1,False,false_positive
3052641,Phenuiviridae,0,0.802,1,False,false_positive
3052647,Phenuiviridae,0,0.387,0,True,correct
3052660,Phenuiviridae,0,0.6603,1,False,false_positive
3052665,Phenuiviridae,0,0.7513,1,False,false_positive
3052676,Phenuiviridae,1,0.8522,1,True,correct
3052684,Phenuiviridae,1,0.7446,1,True,correct
3052686,Phenuiviridae,1,0.8322,1,True,correct
3052789,Hantaviridae,1,0.684,1,True,correct
3052801,Phenuiviridae,1,0.8586,1,True,correct
3052811,Phenuiviridae,1,0.8723,1,True,correct
